,5-gram,count
73,"('republican', 'jewish', 'coalition', 'annual', 'leadership')",65
74,"('jewish', 'coalition', 'annual', 'leadership', 'meeting')",65
75,"('former', 'secretary', 'state', 'mike', 'pompeo')",65
76,"('basically', 'screaming', 'table', 'telling', 'going')",63
77,"('screaming', 'table', 'telling', 'going', 'lose')",63
78,"('vote', 'positivity', 'worry', 'going', 'anywhere')",62
79,"('candidacy', 'president', 'united', 'state', 'trump')",61
80,"('we', 'dinner', 'tuesday', 'evening', 'many')",61
81,"('dinner', 'tuesday', 'evening', 'many', 'member')",61
82,"('tuesday', 'evening', 'many', 'member', 'present')",61
83,"('evening', 'many', 'member', 'present', 'back')",61
84,"('many', 'member', 'present', 'back', 'patio')",61
85,"('member', 'present', 'back', 'patio', 'the')",61
86,"('present', 'back', 'patio', 'the', 'dinner')",61
87,"('back', 'patio', 'the', 'dinner', 'quick')",61
88,"('patio', 'the', 'dinner', 'quick', 'uneventful')",61
89,"('the', 'dinner', 'quick', 'uneventful', 'they')",61
90,"('dinner', 'quick', 'uneventful', 'they', 'left')",61
91,"('quick', 'uneventful', 'they', 'left', 'airport')",61
92,"('allows', 'termination', 'rule', 'regulation', 'article')",60
93,"('termination', 'rule', 'regulation', 'article', 'even')",60
94,"('going', 'anywhere', 'truth', 'social', 'special')",58
95,"('massive', 'fraud', 'type', 'magnitude', 'allows')",57
96,"('fraud', 'type', 'magnitude', 'allows', 'termination')",57
97,"('type', 'magnitude', 'allows', 'termination', 'rule')",57
98,"('magnitude', 'allows', 'termination', 'rule', 'regulation')",57
99,"('start', 'day', 'smarter', 'get', 'news')",56
